,tollgate_id,vehicle_model_0-2_count_lag_1,vehicle_model_3-5_count_lag_1,vehicle_model_6-7_count_lag_1,has_etc_0_count_lag_1,has_etc_1_count_lag_1,vehicle_type_0_count_lag_1,vehicle_type_1_count_lag_1,volume_lag_1,vehicle_model_0-2_count_lag_2,vehicle_model_3-5_count_lag_2,vehicle_model_6-7_count_lag_2,has_etc_0_count_lag_2,has_etc_1_count_lag_2,vehicle_type_0_count_lag_2,vehicle_type_1_count_lag_2,volume_lag_2,vehicle_model_0-2_count_mean,vehicle_model_3-5_count_mean,vehicle_model_6-7_count_mean,has_etc_0_count_mean,has_etc_1_count_mean,vehicle_type_0_count_mean,vehicle_type_1_count_mean,volume_mean,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,other_tollgate_1_has_etc_0_count_lag_1,other_tollgate_1_has_etc_1_count_lag_1,other_tollgate_1_volume_mean,Month,Day,Day_of_week,Is_weekend,Hour,Minute,target_1,target_2,target_3,target_4,target_5,target_6
2016-09-28 04:00:00,3,6,1,0,6,1,4,3,7,4,4,0,8,0,4,4,8,5.333333333333333,2.0,0.0,6.666666666666667,0.6666666666666666,3.5,3.8333333333333335,7.333333333333333,1004.0666666666667,1008.9666666666667,74.0,5.366666666666666,27.333333333333332,88.66666666666667,1.8333333333333335,19,0,11.166666666666666,9,28,2,False,4,0,10,6,10,8,14,21
2016-09-28 04:20:00,3,7,3,0,8,2,3,7,10,6,1,0,6,1,4,3,7,5.5,2.0,0.0,6.833333333333333,0.6666666666666666,3.1666666666666665,4.333333333333333,7.5,1003.9222222222222,1008.8222222222222,77.0,5.722222222222222,27.144444444444442,89.55555555555556,2.4444444444444446,20,1,13.5,9,28,2,False,4,20,6,10,8,14,21,24
2016-09-28 04:20:00,1,20,1,0,20,1,8,13,21,18,1,0,19,0,7,12,19,11.666666666666666,1.8333333333333333,0.0,13.166666666666666,0.3333333333333333,4.5,9.0,13.5,1003.9222222222222,1008.8222222222222,77.0,5.722222222222222,27.144444444444442,89.55555555555556,2.4444444444444446,8,2,7.5,9,28,2,False,4,20,17,15,31,31,31,35
2016-09-28 04:40:00,1,14,3,0,16,1,6,11,17,20,1,0,20,1,8,13,21,13.0,1.6666666666666667,0.0,14.333333333333334,0.3333333333333333,5.0,9.666666666666666,14.666666666666666,1003.7777777777778,1008.6777777777778,80.0,6.0777777777777775,26.955555555555556,90.44444444444444,3.055555555555556,5,1,7.5,9,28,2,False,4,40,15,31,31,31,35,62
2016-09-28 04:40:00,3,4,2,0,5,1,3,3,6,7,3,0,8,2,3,7,10,5.166666666666667,2.3333333333333335,0.0,6.666666666666667,0.8333333333333334,3.1666666666666665,4.333333333333333,7.5,1003.7777777777778,1008.6777777777778,80.0,6.0777777777777775,26.955555555555556,90.44444444444444,3.055555555555556,16,1,14.666666666666666,9,28,2,False,4,40,10,8,14,21,24,36
2016-09-28 05:00:00,1,13,2,0,14,1,6,9,15,14,3,0,16,1,6,11,17,13.333333333333334,1.5,0.0,14.333333333333334,0.5,5.166666666666667,9.666666666666666,14.833333333333334,1003.6333333333333,1008.5333333333333,83.0,6.433333333333334,26.766666666666666,91.33333333333333,3.666666666666667,10,0,7.5,9,28,2,False,5,0,31,31,31,35,62,52
2016-09-28 05:00:00,3,7,3,0,10,0,2,8,10,4,2,0,5,1,3,3,6,5.333333333333333,2.1666666666666665,0.0,6.666666666666667,0.8333333333333334,3.0,4.5,7.5,1003.6333333333333,1008.5333333333333,83.0,6.433333333333334,26.766666666666666,91.33333333333333,3.666666666666667,14,1,14.833333333333334,9,28,2,False,5,0,8,14,21,24,36,43
2016-09-28 05:20:00,1,27,4,0,28,3,17,14,31,13,2,0,14,1,6,9,15,17.166666666666668,2.0,0.0,18.166666666666668,1.0,7.833333333333333,11.333333333333334,19.166666666666668,1003.4888888888889,1008.3888888888889,86.0,6.788888888888889,26.577777777777776,92.22222222222223,4.277777777777779,7,1,8.166666666666666,9,28,2,False,5,20,31,31,35,62,52,79
2016-09-28 05:20:00,3,4,4,0,7,1,2,6,8,7,3,0,10,0,2,8,10,5.333333333333333,2.8333333333333335,0.0,7.333333333333333,0.8333333333333334,3.0,5.166666666666667,8.166666666666666,1003.4888888888889,1008.3888888888889,86.0,6.788888888888889,26.577777777777776,92.22222222222223,4.277777777777779,28,3,19.166666666666668,9,28,2,False,5,20,14,21,24,36,43,75
2016-09-28 05:40:00,1,26,4,1,31,0,8,23,31,27,4,0,28,3,17,14,31,19.666666666666668,2.5,0.16666666666666666,21.333333333333332,1.0,8.666666666666666,13.666666666666666,22.333333333333332,1003.3444444444444,1008.2444444444444,89.0,7.144444444444444,26.38888888888889,93.11111111111111,4.888888888888889,12,2,9.166666666666666,9,28,2,False,5,40,31,35,62,52,79,69
2016-09-28 05:40:00,3,13,1,0,12,2,7,7,14,4,4,0,7,1,2,6,8,6.833333333333333,2.3333333333333335,0.0,8.0,1.1666666666666667,3.5,5.666666666666667,9.166666666666666,1003.3444444444444,1008.2444444444444,89.0,7.144444444444444,26.38888888888889,93.11111111111111,4.888888888888889,31,0,22.333333333333332,9,28,2,False,5,40,21,24,36,43,75,58
2016-09-28 06:00:00,1,27,4,0,30,1,15,16,31,26,4,1,31,0,8,23,31,21.166666666666668,3.0,0.16666666666666666,23.166666666666668,1.1666666666666667,10.0,14.333333333333334,24.333333333333332,1003.2,1008.1,92.0,7.5,26.2,94.0,5.5,19,2,11.5,9,28,2,False,6,0,35,62,52,79,69,108
2016-09-28 06:00:00,3,17,4,0,19,2,10,11,21,13,1,0,12,2,7,7,14,8.666666666666666,2.8333333333333335,0.0,10.166666666666666,1.3333333333333333,4.5,7.0,11.5,1003.2,1008.1,92.0,7.5,26.2,94.0,5.5,30,1,24.333333333333332,9,28,2,False,6,0,24,36,43,75,58,83
2016-09-28 06:20:00,3,21,3,0,20,4,8,16,24,17,4,0,19,2,10,11,21,11.0,2.8333333333333335,0.0,12.166666666666666,1.6666666666666667,5.333333333333333,8.5,13.833333333333334,1003.3111111111111,1008.2111111111111,87.66666666666667,7.233333333333333,26.03333333333333,93.88888888888889,5.033333333333333,31,4,26.666666666666668,9,28,2,False,6,20,36,43,75,58,83,110
2016-09-28 06:20:00,1,28,6,1,31,4,15,20,35,27,4,0,30,1,15,16,31,22.5,3.8333333333333335,0.3333333333333333,25.0,1.6666666666666667,11.166666666666666,15.5,26.666666666666668,1003.3111111111111,1008.2111111111111,87.66666666666667,7.233333333333333,26.03333333333333,93.88888888888889,5.033333333333333,20,4,13.833333333333334,9,28,2,False,6,20,62,52,79,69,108,95
2016-09-28 06:40:00,1,47,14,1,54,8,23,39,62,28,6,1,31,4,15,20,35,28.0,5.666666666666667,0.5,31.333333333333332,2.8333333333333335,14.0,20.166666666666668,34.166666666666664,1003.4222222222222,1008.3222222222222,83.33333333333333,6.966666666666667,25.866666666666667,93.77777777777777,4.566666666666666,32,4,18.833333333333332,9,28,2,False,6,40,52,79,69,108,95,105
2016-09-28 06:40:00,3,33,3,0,32,4,19,17,36,21,3,0,20,4,8,16,24,15.833333333333334,3.0,0.0,16.666666666666668,2.1666666666666665,8.0,10.833333333333334,18.833333333333332,1003.4222222222222,1008.3222222222222,83.33333333333333,6.966666666666667,25.866666666666667,93.77777777777777,4.566666666666666,54,8,34.166666666666664,9,28,2,False,6,40,43,75,58,83,110,132
2016-09-28 07:00:00,1,49,2,1,45,7,30,22,52,47,14,1,54,8,23,39,62,34.0,5.666666666666667,0.6666666666666666,36.5,3.8333333333333335,18.0,22.333333333333332,40.333333333333336,1003.5333333333334,1008.4333333333334,79.0,6.7,25.7,93.66666666666667,4.1,34,9,24.333333333333332,9,28,2,False,7,0,79,69,108,95,105,118
2016-09-28 07:00:00,3,41,2,0,34,9,31,12,43,33,3,0,32,4,19,17,36,21.5,2.8333333333333335,0.0,20.666666666666668,3.6666666666666665,12.833333333333334,11.5,24.333333333333332,1003.5333333333334,1008.4333333333334,79.0,6.7,25.7,93.66666666666667,4.1,45,7,40.333333333333336,9,28,2,False,7,0,75,58,83,110,132,131
2016-09-28 07:20:00,1,73,6,0,63,16,49,30,79,49,2,1,45,7,30,22,52,41.666666666666664,6.0,0.6666666666666666,42.333333333333336,6.0,23.333333333333332,25.0,48.333333333333336,1003.6444444444445,1008.5444444444445,74.66666666666667,6.433333333333334,25.53333333333333,93.55555555555556,3.6333333333333333,50,25,35.5,9,28,2,False,7,20,69,108,95,105,118,94
2016-09-28 07:20:00,3,70,5,0,50,25,59,16,75,41,2,0,34,9,31,12,43,32.5,3.0,0.0,27.833333333333332,7.666666666666667,22.333333333333332,13.166666666666666,35.5,1003.6444444444445,1008.5444444444445,74.66666666666667,6.433333333333334,25.53333333333333,93.55555555555556,3.6333333333333333,63,16,48.333333333333336,9,28,2,False,7,20,58,83,110,132,131,143
2016-09-28 07:40:00,3,56,2,0,41,17,52,6,58,70,5,0,50,25,59,16,75,39.666666666666664,3.1666666666666665,0.0,32.666666666666664,10.166666666666666,29.833333333333332,13.0,42.833333333333336,1003.7555555555556,1008.6555555555556,70.33333333333334,6.166666666666666,25.366666666666667,93.44444444444444,3.1666666666666665,51,18,54.666666666666664,9,28,2,False,7,40,83,110,132,131,143,132
2016-09-28 07:40:00,1,61,6,2,51,18,55,14,69,73,6,0,63,16,49,30,79,47.5,6.333333333333333,0.8333333333333334,45.666666666666664,9.0,31.166666666666668,23.5,54.666666666666664,1003.7555555555556,1008.6555555555556,70.33333333333334,6.166666666666666,25.366666666666667,93.44444444444444,3.1666666666666665,41,17,42.833333333333336,9,28,2,False,7,40,108,95,105,118,94,109
2016-09-28 08:00:00,1,98,9,1,81,27,83,25,108,61,6,2,51,18,55,14,69,59.333333333333336,7.166666666666667,1.0,54.166666666666664,13.333333333333334,42.5,25.0,67.5,1003.8666666666667,1008.7666666666667,66.0,5.8999999999999995,25.2,93.33333333333333,2.7,65,18,53.166666666666664,9,28,2,False,8,0,95,105,118,94,109,103
2016-09-28 08:00:00,3,79,3,1,65,18,67,16,83,56,2,0,41,17,52,6,58,50.0,3.0,0.16666666666666666,40.333333333333336,12.833333333333334,39.333333333333336,13.833333333333334,53.166666666666664,1003.8666666666667,1008.7666666666667,66.0,5.8999999999999995,25.2,93.33333333333333,2.7,81,27,67.5,9,28,2,False,8,0,110,132,131,143,132,84
2016-09-28 08:20:00,3,106,3,1,74,36,96,14,110,79,3,1,65,18,67,16,83,64.16666666666667,3.0,0.3333333333333333,49.333333333333336,18.166666666666668,54.0,13.5,67.5,1003.9777777777779,1008.8777777777779,61.66666666666667,5.633333333333333,25.03333333333333,93.22222222222223,2.2333333333333334,64,31,77.5,9,28,2,False,8,20,132,131,143,132,84,74
2016-09-28 08:20:00,1,90,5,0,64,31,80,15,95,98,9,1,81,27,83,25,108,69.66666666666667,7.0,0.8333333333333334,59.666666666666664,17.833333333333332,53.333333333333336,24.166666666666668,77.5,1003.9777777777779,1008.8777777777779,61.66666666666667,5.633333333333333,25.03333333333333,93.22222222222223,2.2333333333333334,74,36,67.5,9,28,2,False,8,20,105,118,94,109,103,78
2016-09-28 08:40:00,1,101,4,0,81,24,95,10,105,90,5,0,64,31,80,15,95,78.66666666666667,5.333333333333333,0.6666666666666666,64.16666666666667,20.5,65.33333333333333,19.333333333333332,84.66666666666667,1004.088888888889,1008.9888888888889,57.333333333333336,5.366666666666666,24.866666666666667,93.11111111111111,1.7666666666666666,83,49,83.5,9,28,2,False,8,40,118,94,109,103,78,116
2016-09-28 08:40:00,3,124,7,1,83,49,116,16,132,106,3,1,74,36,96,14,110,79.33333333333333,3.6666666666666665,0.5,57.833333333333336,25.666666666666668,70.16666666666667,13.333333333333334,83.5,1004.088888888889,1008.9888888888889,57.333333333333336,5.366666666666666,24.866666666666667,93.11111111111111,1.7666666666666666,81,24,84.66666666666667,9,28,2,False,8,40,131,143,132,84,74,72
2016-09-28 09:00:00,3,129,2,0,79,52,121,10,131,124,7,1,83,49,116,16,132,94.0,3.6666666666666665,0.5,65.33333333333333,32.833333333333336,85.16666666666667,13.0,98.16666666666667,1004.2,1009.1,53.0,5.1,24.7,93.0,1.3,91,27,95.66666666666667,9,28,2,False,9,0,143,132,84,74,72,80
2016-09-28 09:00:00,1,116,2,0,91,27,90,28,118,101,4,0,81,24,95,10,105,89.83333333333333,5.333333333333333,0.5,71.83333333333333,23.833333333333332,75.33333333333333,20.333333333333332,95.66666666666667,1004.2,1009.1,53.0,5.1,24.7,93.0,1.3,79,52,98.16666666666667,9,28,2,False,9,0,94,109,103,78,116,93
2016-09-28 09:20:00,3,137,5,1,96,47,123,20,143,129,2,0,79,52,121,10,131,105.16666666666667,3.6666666666666665,0.6666666666666666,73.0,36.5,95.83333333333333,13.666666666666666,109.5,1004.4111111111112,1009.3111111111111,53.44444444444444,4.966666666666667,24.522222222222222,93.11111111111111,1.488888888888889,72,22,98.16666666666667,9,28,2,False,9,20,132,84,74,72,80,72
2016-09-28 09:20:00,1,86,7,1,72,22,65,29,94,116,2,0,91,27,90,28,118,92.0,5.5,0.6666666666666666,73.33333333333333,24.833333333333332,78.0,20.166666666666668,98.16666666666667,1004.4111111111112,1009.3111111111111,53.44444444444444,4.966666666666667,24.522222222222222,93.11111111111111,1.488888888888889,96,47,109.5,9,28,2,False,9,20,109,103,78,116,93,91
2016-09-28 09:40:00,3,122,10,0,89,43,111,21,132,137,5,1,96,47,123,20,143,116.16666666666667,5.0,0.6666666666666666,81.0,40.833333333333336,105.66666666666667,16.166666666666668,121.83333333333333,1004.6222222222223,1009.5222222222222,53.888888888888886,4.833333333333333,24.344444444444445,93.22222222222223,1.6777777777777778,87,22,104.83333333333333,9,28,2,False,9,40,84,74,72,80,72,86
2016-09-28 09:40:00,1,100,9,0,87,22,79,30,109,86,7,1,72,22,65,29,94,98.5,6.0,0.3333333333333333,79.33333333333333,25.5,82.0,22.833333333333332,104.83333333333333,1004.6222222222223,1009.5222222222222,53.888888888888886,4.833333333333333,24.344444444444445,93.22222222222223,1.6777777777777778,89,43,121.83333333333333,9,28,2,False,9,40,103,78,116,93,91,77
2016-09-28 10:00:00,3,74,9,1,66,18,68,16,84,122,10,0,89,43,111,21,132,115.33333333333333,6.0,0.6666666666666666,81.16666666666667,40.833333333333336,105.83333333333333,16.166666666666668,122.0,1004.8333333333334,1009.7333333333333,54.333333333333336,4.699999999999999,24.166666666666668,93.33333333333333,1.8666666666666667,84,19,104.0,9,28,2,False,10,0,74,72,80,72,86,63
2016-09-28 10:00:00,1,97,5,1,84,19,76,27,103,100,9,0,87,22,79,30,109,98.33333333333333,5.333333333333333,0.3333333333333333,79.83333333333333,24.166666666666668,80.83333333333333,23.166666666666668,104.0,1004.8333333333334,1009.7333333333333,54.333333333333336,4.699999999999999,24.166666666666668,93.33333333333333,1.8666666666666667,66,18,122.0,9,28,2,False,10,0,78,116,93,91,77,91
2016-09-28 10:20:00,3,72,1,1,59,15,61,13,74,74,9,1,66,18,68,16,84,109.66666666666667,5.666666666666667,0.6666666666666666,78.66666666666667,37.333333333333336,100.0,16.0,116.0,1005.0444444444445,1009.9444444444445,54.77777777777778,4.566666666666666,23.98888888888889,93.44444444444444,2.0555555555555554,61,17,101.16666666666667,9,28,2,False,10,20,72,80,72,86,63,106
2016-09-28 10:20:00,1,68,10,0,61,17,48,30,78,97,5,1,84,19,76,27,103,94.66666666666667,6.166666666666667,0.3333333333333333,79.33333333333333,21.833333333333332,75.5,25.666666666666668,101.16666666666667,1005.0444444444445,1009.9444444444445,54.77777777777778,4.566666666666666,23.98888888888889,93.44444444444444,2.0555555555555554,59,15,116.0,9,28,2,False,10,20,116,93,91,77,91,87
2016-09-28 10:40:00,3,70,2,0,59,13,58,14,72,72,1,1,59,15,61,13,74,100.66666666666667,4.833333333333333,0.5,74.66666666666667,31.333333333333332,90.33333333333333,15.666666666666666,106.0,1005.2555555555556,1010.1555555555556,55.22222222222222,4.433333333333334,23.81111111111111,93.55555555555556,2.2444444444444445,98,18,103.0,9,28,2,False,10,40,80,72,86,63,106,77
2016-09-28 10:40:00,1,105,11,0,98,18,86,30,116,68,10,0,61,17,48,30,78,95.33333333333333,7.333333333333333,0.3333333333333333,82.16666666666667,20.833333333333332,74.0,29.0,103.0,1005.2555555555556,1010.1555555555556,55.22222222222222,4.433333333333334,23.81111111111111,93.55555555555556,2.2444444444444445,59,13,106.0,9,28,2,False,10,40,93,91,77,91,87,75
2016-09-28 11:00:00,3,75,4,1,54,26,73,7,80,70,2,0,59,13,58,14,72,91.66666666666667,5.166666666666667,0.6666666666666666,70.5,27.0,82.33333333333333,15.166666666666666,97.5,1005.4666666666667,1010.3666666666667,55.666666666666664,4.3,23.633333333333333,93.66666666666667,2.4333333333333336,77,16,98.83333333333333,9,28,2,False,11,0,72,86,63,106,77,57
2016-09-28 11:00:00,1,87,5,1,77,16,70,23,93,105,11,0,98,18,86,30,116,90.5,7.833333333333333,0.5,79.83333333333333,19.0,70.66666666666667,28.166666666666668,98.83333333333333,1005.4666666666667,1010.3666666666667,55.666666666666664,4.3,23.633333333333333,93.66666666666667,2.4333333333333336,54,26,97.5,9,28,2,False,11,0,91,77,91,87,75,96
2016-09-28 11:20:00,3,58,14,0,56,16,48,24,72,75,4,1,54,26,73,7,80,78.5,6.666666666666667,0.5,63.833333333333336,21.833333333333332,69.83333333333333,15.833333333333334,85.66666666666667,1005.6777777777778,1010.5777777777778,56.111111111111114,4.166666666666666,23.455555555555556,93.77777777777777,2.6222222222222222,72,19,98.33333333333333,9,28,2,False,11,20,86,63,106,77,57,86
2016-09-28 11:20:00,1,84,7,0,72,19,67,24,91,87,5,1,77,16,70,23,93,90.16666666666667,7.833333333333333,0.3333333333333333,79.83333333333333,18.5,71.0,27.333333333333332,98.33333333333333,1005.6777777777778,1010.5777777777778,56.111111111111114,4.166666666666666,23.455555555555556,93.77777777777777,2.6222222222222222,56,16,85.66666666666667,9,28,2,False,11,20,77,91,87,75,96,96
2016-09-28 11:40:00,1,68,9,0,62,15,54,23,77,84,7,0,72,19,67,24,91,84.83333333333333,7.833333333333333,0.3333333333333333,75.66666666666667,17.333333333333332,66.83333333333333,26.166666666666668,93.0,1005.8888888888889,1010.7888888888889,56.55555555555556,4.033333333333333,23.27777777777778,93.88888888888889,2.811111111111111,69,17,78.0,9,28,2,False,11,40,91,87,75,96,96,88
2016-09-28 11:40:00,3,78,7,1,69,17,61,25,86,58,14,0,56,16,48,24,72,71.16666666666667,6.166666666666667,0.6666666666666666,60.5,17.5,61.5,16.5,78.0,1005.8888888888889,1010.7888888888889,56.55555555555556,4.033333333333333,23.27777777777778,93.88888888888889,2.811111111111111,62,15,93.0,9,28,2,False,11,40,63,106,77,57,86,101
2016-09-28 12:00:00,1,82,9,0,75,16,63,28,91,68,9,0,62,15,54,23,77,82.33333333333333,8.5,0.16666666666666666,74.16666666666667,16.833333333333332,64.66666666666667,26.333333333333332,91.0,1006.1,1011.0,57.0,3.9,23.1,94.0,3.0,47,16,74.5,9,28,2,False,12,0,87,75,96,96,88,93
2016-09-28 12:00:00,3,59,4,0,47,16,50,13,63,78,7,1,69,17,61,25,86,68.66666666666667,5.333333333333333,0.5,57.333333333333336,17.166666666666668,58.5,16.0,74.5,1006.1,1011.0,57.0,3.9,23.1,94.0,3.0,75,16,91.0,9,28,2,False,12,0,106,77,57,86,101,89
2016-09-28 12:20:00,1,82,5,0,65,22,63,24,87,82,9,0,75,16,63,28,91,84.66666666666667,7.666666666666667,0.16666666666666666,74.83333333333333,17.666666666666668,67.16666666666667,25.333333333333332,92.5,1006.1666666666667,1011.0666666666667,56.333333333333336,3.8444444444444446,23.044444444444444,94.11111111111111,2.8666666666666667,83,23,79.83333333333333,9,28,2,False,12,20,75,96,96,88,93,75
2016-09-28 12:20:00,3,99,7,0,83,23,84,22,106,59,4,0,47,16,50,13,63,73.16666666666667,6.333333333333333,0.3333333333333333,61.333333333333336,18.5,62.333333333333336,17.5,79.83333333333333,1006.1666666666667,1011.0666666666667,56.333333333333336,3.8444444444444446,23.044444444444444,94.11111111111111,2.8666666666666667,65,22,92.5,9,28,2,False,12,20,77,57,86,101,89,111
2016-09-28 12:40:00,1,68,5,2,58,17,54,21,75,82,5,0,65,22,63,24,87,78.5,6.666666666666667,0.5,68.16666666666667,17.5,61.833333333333336,23.833333333333332,85.66666666666667,1006.2333333333333,1011.1333333333333,55.666666666666664,3.7888888888888888,22.98888888888889,94.22222222222223,2.7333333333333334,66,11,80.66666666666667,9,28,2,False,12,40,96,96,88,93,75,83
2016-09-28 12:40:00,3,70,7,0,66,11,63,14,77,99,7,0,83,23,84,22,106,73.16666666666667,7.166666666666667,0.3333333333333333,62.5,18.166666666666668,63.166666666666664,17.5,80.66666666666667,1006.2333333333333,1011.1333333333333,55.666666666666664,3.7888888888888888,22.98888888888889,94.22222222222223,2.7333333333333334,58,17,85.66666666666667,9,28,2,False,12,40,57,86,101,89,111,89
2016-09-28 13:00:00,1,82,14,0,77,19,54,42,96,68,5,2,58,17,54,21,75,77.66666666666667,8.166666666666666,0.3333333333333333,68.16666666666667,18.0,59.166666666666664,27.0,86.16666666666667,1006.3000000000001,1011.2,55.0,3.7333333333333334,22.933333333333334,94.33333333333333,2.6,45,12,76.83333333333333,9,28,2,False,13,0,96,88,93,75,83,114
2016-09-28 13:00:00,3,55,2,0,45,12,46,11,57,70,7,0,66,11,63,14,77,69.83333333333333,6.833333333333333,0.16666666666666666,61.0,15.833333333333334,58.666666666666664,18.166666666666668,76.83333333333333,1006.3000000000001,1011.2,55.0,3.7333333333333334,22.933333333333334,94.33333333333333,2.6,77,19,86.16666666666667,9,28,2,False,13,0,86,101,89,111,89,99
2016-09-28 13:20:00,1,88,8,0,79,17,63,33,96,82,14,0,77,19,54,42,96,78.33333333333333,8.333333333333334,0.3333333333333333,69.33333333333333,17.666666666666668,58.5,28.5,87.0,1006.3666666666667,1011.2666666666667,54.333333333333336,3.6777777777777776,22.87777777777778,94.44444444444444,2.466666666666667,65,21,79.16666666666667,9,28,2,False,13,20,88,93,75,83,114,90
2016-09-28 13:20:00,3,83,3,0,65,21,76,10,86,55,2,0,45,12,46,11,57,74.0,5.0,0.16666666666666666,62.5,16.666666666666668,63.333333333333336,15.833333333333334,79.16666666666667,1006.3666666666667,1011.2666666666667,54.333333333333336,3.6777777777777776,22.87777777777778,94.44444444444444,2.466666666666667,79,17,87.0,9,28,2,False,13,20,101,89,111,89,99,83
2016-09-28 13:40:00,1,77,9,2,69,19,63,25,88,88,8,0,79,17,63,33,96,79.83333333333333,8.333333333333334,0.6666666666666666,70.5,18.333333333333332,60.0,28.833333333333332,88.83333333333333,1006.4333333333334,1011.3333333333334,53.666666666666664,3.6222222222222222,22.822222222222223,94.55555555555556,2.3333333333333335,80,21,81.66666666666667,9,28,2,False,13,40,93,75,83,114,90,97
2016-09-28 13:40:00,3,100,1,0,80,21,86,15,101,83,3,0,65,21,76,10,86,77.66666666666667,4.0,0.0,64.33333333333333,17.333333333333332,67.5,14.166666666666666,81.66666666666667,1006.4333333333334,1011.3333333333334,53.666666666666664,3.6222222222222222,22.822222222222223,94.55555555555556,2.3333333333333335,69,19,88.83333333333333,9,28,2,False,13,40,89,111,89,99,83,86
2016-09-28 14:00:00,1,86,7,0,76,17,62,31,93,77,9,2,69,19,63,25,88,80.5,8.0,0.6666666666666666,70.66666666666667,18.5,59.833333333333336,29.333333333333332,89.16666666666667,1006.5,1011.4,53.0,3.5666666666666664,22.76666666666667,94.66666666666667,2.2,68,21,86.0,9,28,2,False,14,0,75,83,114,90,97,83
2016-09-28 14:00:00,3,86,3,0,68,21,76,13,89,100,1,0,80,21,86,15,101,82.16666666666667,3.8333333333333335,0.0,67.83333333333333,18.166666666666668,71.83333333333333,14.166666666666666,86.0,1006.5,1011.4,53.0,3.5666666666666664,22.76666666666667,94.66666666666667,2.2,76,17,89.16666666666667,9,28,2,False,14,0,111,89,99,83,86,86
2016-09-28 14:20:00,1,71,4,0,54,21,57,18,75,86,7,0,76,17,62,31,93,78.66666666666667,7.833333333333333,0.6666666666666666,68.83333333333333,18.333333333333332,58.833333333333336,28.333333333333332,87.16666666666667,1006.5666666666667,1011.4666666666667,52.333333333333336,3.511111111111111,22.711111111111112,94.77777777777777,2.0666666666666664,88,23,86.83333333333333,9,28,2,False,14,20,83,114,90,97,83,100
2016-09-28 14:20:00,3,108,3,0,88,23,97,14,111,86,3,0,68,21,76,13,89,83.66666666666667,3.1666666666666665,0.0,68.66666666666667,18.166666666666668,74.0,12.833333333333334,86.83333333333333,1006.5666666666667,1011.4666666666667,52.333333333333336,3.511111111111111,22.711111111111112,94.77777777777777,2.0666666666666664,54,21,87.16666666666667,9,28,2,False,14,20,89,99,83,86,86,81
2016-09-28 14:40:00,3,86,3,0,66,23,79,10,89,108,3,0,88,23,97,14,111,86.33333333333333,2.5,0.0,68.66666666666667,20.166666666666668,76.66666666666667,12.166666666666666,88.83333333333333,1006.6333333333333,1011.5333333333333,51.666666666666664,3.4555555555555557,22.65555555555556,94.88888888888889,1.9333333333333333,56,27,88.5,9,28,2,False,14,40,99,83,86,86,81,91
2016-09-28 14:40:00,1,73,10,0,56,27,67,16,83,71,4,0,54,21,57,18,75,79.5,8.666666666666666,0.3333333333333333,68.5,20.0,61.0,27.5,88.5,1006.6333333333333,1011.5333333333333,51.666666666666664,3.4555555555555557,22.65555555555556,94.88888888888889,1.9333333333333333,66,23,88.83333333333333,9,28,2,False,14,40,114,90,97,83,100,65
2016-09-28 15:00:00,1,105,9,0,89,25,78,36,114,73,10,0,56,27,67,16,83,83.33333333333333,7.833333333333333,0.3333333333333333,70.5,21.0,65.0,26.5,91.5,1006.7,1011.6,51.0,3.4,22.6,95.0,1.8,75,24,95.83333333333333,9,28,2,False,15,0,90,97,83,100,65,78
2016-09-28 15:00:00,3,95,4,0,75,24,85,14,99,86,3,0,66,23,79,10,89,93.0,2.8333333333333335,0.0,73.66666666666667,22.166666666666668,83.16666666666667,12.666666666666666,95.83333333333333,1006.7,1011.6,51.0,3.4,22.6,95.0,1.8,89,25,91.5,9,28,2,False,15,0,83,86,86,81,91,88
2016-09-28 15:20:00,3,80,2,1,61,22,74,9,83,95,4,0,75,24,85,14,99,92.5,2.6666666666666665,0.16666666666666666,73.0,22.333333333333332,82.83333333333333,12.5,95.33333333333333,1006.5777777777778,1011.4777777777778,49.55555555555556,3.6333333333333333,22.533333333333335,94.88888888888889,1.7333333333333334,69,21,90.5,9,28,2,False,15,20,86,86,81,91,88,86
2016-09-28 15:20:00,1,84,6,0,69,21,71,19,90,105,9,0,89,25,78,36,114,82.66666666666667,7.5,0.3333333333333333,68.83333333333333,21.666666666666668,66.33333333333333,24.166666666666668,90.5,1006.5777777777778,1011.4777777777778,49.55555555555556,3.6333333333333333,22.533333333333335,94.88888888888889,1.7333333333333334,61,22,95.33333333333333,9,28,2,False,15,20,97,83,100,65,78,86
2016-09-28 15:40:00,3,82,4,0,63,23,79,7,86,80,2,1,61,22,74,9,83,89.5,3.1666666666666665,0.16666666666666666,70.16666666666667,22.666666666666668,81.66666666666667,11.166666666666666,92.83333333333333,1006.4555555555556,1011.3555555555556,48.111111111111114,3.8666666666666667,22.46666666666667,94.77777777777777,1.6666666666666667,74,23,92.0,9,28,2,False,15,40,86,81,91,88,86,73
2016-09-28 15:40:00,1,91,6,0,74,23,78,19,97,84,6,0,69,21,71,19,90,85.0,7.0,0.0,69.66666666666667,22.333333333333332,68.83333333333333,23.166666666666668,92.0,1006.4555555555556,1011.3555555555556,48.111111111111114,3.8666666666666667,22.46666666666667,94.77777777777777,1.6666666666666667,63,23,92.83333333333333,9,28,2,False,15,40,83,100,65,78,86,113
